bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1398176,1791,AB159,2,Engrossed,2021-02-25,"State Employment: State Bargaining Unit 6.","An act to amend Sections 19829.9849, 19829.9850, 19829.9851, and 22944.5 of the Government Code, relating to state employment, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2021-07-08,"In Senate. Held at Desk.",https://legiscan.com/CA/bill/AB159/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB159
1398177,1791,AB160,4,Passed,2022-09-29,"Public safety trailer bill.","An act to amend Section 22949.80 of the Business and Professions Code, to amend Section 68085.1 of, and to amend, repeal, and add Sections 13956, 13957, 13957.5, 13959, and 13962 of the Government Code, to amend Sections 290.008, 457.1, 1203.4b, and 1463.001 of, to amend, repeal, and add Sections 4900 and 4904 of, and to add Section 679.027 to, the Penal Code, and to amend Section 1732.10 of the Welfare and Institutions Code, relating to public safety, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2022-09-29,"Chaptered by Secretary of State - Chapter 771, Statutes of 2022.",https://legiscan.com/CA/bill/AB160/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB160
1398178,1791,AB161,4,Passed,2021-07-09,"Budget Act of 2021.","An act to amend the Budget Act of 2021 by amending Items 0954-001-0001, 3830-001-0001, 6440-001-0001, 6870-201-0001, and 6980-101-0001 of Section 2.00 of, and amending Sections 16.00, 19.55, and 39.00 of, that act, relating to the state budget, and making an appropriation therefor, to take effect immediately, budget bill.",0,,2021-07-09,"Chaptered by Secretary of State - Chapter 43, Statutes of 2021.",https://legiscan.com/CA/bill/AB161/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB161
1398179,1791,AB162,2,Engrossed,2021-02-25,"Budget Act of 2022.","An act relating to the Budget Act of 2022.",476,"Senate Budget and Fiscal Review",2022-08-29,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB162/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB162
1398180,1791,AB163,4,Passed,2021-09-23,"State government.","An act to amend Sections 8030.2, 8030.6, 11546.45, and 19821.1 of the Business and Professions Code, to amend Sections 8260 and 9114.5 of, and to amend and renumber Section 7902.2 of, the Government Code, relating to state government, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2021-09-23,"Chaptered by Secretary of State - Chapter 251, Statutes of 2021.",https://legiscan.com/CA/bill/AB163/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB163
1398181,1791,AB164,4,Passed,2021-07-16,"Budget Act of 2021.","An act to amend the Budget Act of 2021 by amending Items 0250-162-8506, 0509-101-0001, 0954-001-0001, 1115-002-3288, 2240-102-0001, 2240-164-8506, 2660-001-0042, 3560-162-8506, 3875-495, 3900-492, 4140-001-0001, 4265-001-0001, 4265-111-0001, 4560-001-3085, 5180-111-0001, 6100-194-0001, 6100-196-0001, 6120-161-0001, 6440-001-0001, 6440-490, 6870-201-0001, 6980-101-0001, 7120-101-0001, 7350-001-0001, 7350-001-0223, 7502-062-8506, 7760-101-0001, 8260-001-0001, 8570-002-0001, 8660-001-0001, 8660-001-0890, and 8660-062-8506 of, and adding Items 2240-492, 6440-492, 8660-062-0001, and 8660-162-8506 to, Section 2.00 of, and amending Section 39.00 of, that act, relating to the state budget, and making an appropriation therefor, to take effect immediately, budget bill.",0,,2021-07-16,"Chaptered by Secretary of State - Chapter 84, Statutes of 2021.",https://legiscan.com/CA/bill/AB164/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB164
1398182,1791,AB165,2,Engrossed,2021-02-25,"Budget Act of 2022.","An act relating to the Budget Act of 2022.",476,"Senate Budget and Fiscal Review",2022-08-29,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB165/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB165
1398183,1791,AB166,2,Engrossed,2021-02-25,"Budget Act of 2022.","An act relating to the Budget Act of 2022.",476,"Senate Budget and Fiscal Review",2022-08-29,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB166/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB166
1398184,1791,AB167,4,Passed,2021-09-23,"Education finance: education omnibus budget trailer bill.","An act to amend Sections 8281.5, 14041, 17375, 33540.2, 33540.4, 33540.6, 41020, 41422, 41480, 41590, 42238.01, 43521, 43522, 44230.6, 44252, 44257.2, 45500, 46120, 46392, 46393, 48000, 49066.5, 49421, 49429, 49501.5, 51226.9, 51745, 51745.5, 51747, 51747.5, 51749.5, 51749.6, and 56836.146 of, and to amend and renumber Section 49422 of, the Education Code, to amend Section 110 of Chapter 24 of the Statutes of 2020, and to amend Sections 124, 127, 134, 138, 141, 144, 149, 152, 157, 159, and 164 of Chapter 44 of the Statutes of 2021, relating to education finance, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2021-09-23,"Chaptered by Secretary of State - Chapter 252, Statutes of 2021.",https://legiscan.com/CA/bill/AB167/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB167
1398185,1791,AB168,2,Engrossed,2021-02-25,"California Environmental Quality Act: public higher education: campus population.","An act to amend Section 21080.09 of the Public Resources Code, relating to environmental quality, and making an appropriation therefor, to take effect immediately, bill related to the budget.",476,"Senate Budget and Fiscal Review",2022-03-28,"Re-referred to Com. on B. & F.R.",https://legiscan.com/CA/bill/AB168/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB168
1398186,1791,AB169,2,Engrossed,2021-02-25,"Budget Act of 2021.","An act to amend the Budget Act of 2021 (Chapters 21, 69, and 240 of the Statutes of 2021) by amending Items 3850-101-0001 and 8120-002-0001 of, and adding Item 0890-490 to, Section 2.00 of, and amending Sections 19.56, 19.57, and 39.00 of, that act, relating to the state budget, and making an appropriation therefor, to take effect immediately, budget bill.",476,"Senate Budget and Fiscal Review",2022-03-28,"Re-referred to Com. on B. & F.R.",https://legiscan.com/CA/bill/AB169/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB169
1398187,1791,AB170,2,Engrossed,2021-02-25,"Budget Act of 2022.","An act relating to the Budget Act of 2022.",476,"Senate Budget and Fiscal Review",2022-08-29,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB170/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB170
1398188,1791,AB171,2,Engrossed,2021-02-25,"Budget Act of 2022.","An act relating to the Budget Act of 2022.",476,"Senate Budget and Fiscal Review",2022-02-16,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on B. & F.R.",https://legiscan.com/CA/bill/AB171/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB171
1398189,1791,AB172,4,Passed,2021-10-08,"Human services.","An act to amend Section 1798.24 of the Civil Code, to add Section 49557.4 to the Education Code, to amend Section 17400 of the Family Code, to amend Sections 1322 and 12803 of the Government Code, to amend Sections 1367.03, 1367.04, 1368.05, and 1502 of, to repeal Division 109.5 (commencing with Section 130250), Division 109.6 (commencing with Section 130275), Division 110 (commencing with Section 130300), and Division 115 (commencing with Section 136000) of, and to repeal and add Division 109 (commencing with Section 130200) of, the Health and Safety Code, to amend Section 10133.8 of the Insurance Code, to add Section 2755 to the Labor Code, to amend Sections 361.2, 4096, 11402, 11450, 11450.12, 16521.5, and 18997 of, to add Section 12316.1 to, and to add Chapter 20 (commencing with Section 18999.97) to Part 6 of Division 9 of, the Welfare and Institutions Code, and to add Item 4100-490 to Section 2.00 of the Budget Act of 2021, relating to human services, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2021-10-08,"Chaptered by Secretary of State - Chapter 696, Statutes of 2021.",https://legiscan.com/CA/bill/AB172/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB172
1398190,1791,AB173,4,Passed,2021-09-23,"Public Safety.","An act to amend Sections 171c, 11106, 13202, 14230, 14231, 14231.5, 14236, 28220, 30000, 30352, and 30452 of, and to add Chapter 3 (commencing with Section 14240) to Title 12.2 of Part 4 of, the Penal Code, and to add Section 8106 to the Welfare and Institutions Code, relating to public safety, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2021-09-23,"Chaptered by Secretary of State - Chapter 253, Statutes of 2021.",https://legiscan.com/CA/bill/AB173/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB173
1398191,1791,AB174,4,Passed,2021-09-23,Vehicles.,"An act to amend Sections 1656, 1663, 1666, 12800, 12802, 13000, 15632, 16508, and 34507.5 of, and to amend, repeal, and add Section 12814.5 of, the Vehicle Code, relating to vehicles, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2021-09-23,"Chaptered by Secretary of State - Chapter 254, Statutes of 2021.",https://legiscan.com/CA/bill/AB174/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB174
1398192,1791,AB175,4,Passed,2021-09-23,"Housing: mortgages and deeds of trust: use of state property: surplus land disposal: financing programs.","An act to amend Sections 2924h and 2924m of the Civil Code, to add Section 3332.2 to the Food and Agricultural Code, to amend Section 54234 of the Government Code, and to amend Sections 50218.6, 50220.7, 50220.8, 50515.08, 50515.09, and 50515.10 of the Health and Safety Code, relating to housing, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2021-09-23,"Chaptered by Secretary of State - Chapter 255, Statutes of 2021.",https://legiscan.com/CA/bill/AB175/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB175
1398193,1791,AB176,4,Passed,2021-09-23,"Governor’s Office of Business and Economic Development: Office of Small Business Advocate: grant programs: taxation: credits: exclusions: sales and use tax.","An act to amend Sections 12096.6.2, 12100.63, 12100.82, 12100.82.5, 12100.83, 12100.83.5, 12100.83.6, 12100.90, and 12100.93 of, and to add Section 12100.91.5 to, the Government Code, to amend Sections 6295, 10878, 17053.80, 17053.98, 17158, 19280, 19294, 23629, 23698, and 24312 of, to amend and renumber the heading of Article 8 (commencing with Section 19292) of Chapter 5 of Part 10.2 of Division 2 of, to amend and renumber Sections 19292, 19293, and 19294 of, and to add Section 24311 to, the Revenue and Taxation Code, to amend Sections 4456, 4750.6, and 11713 of the Vehicle Code, to amend Section 8150.2 of the Welfare and Institutions Code, and to amend Section 25 of Chapter 82 of the Statutes of 2021, relating to state government, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2021-09-23,"Chaptered by Secretary of State - Chapter 256, Statutes of 2021.",https://legiscan.com/CA/bill/AB176/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB176
1398194,1791,AB177,4,Passed,2021-09-23,"Public safety.","An act to add and repeal Sections 367.8 and 367.9 of the Code of Civil Procedure, and to amend Sections 68645, 69951, and 77205 of, to amend, repeal, and add Section 50050 of, to add and repeal Sections 68119 and 69950.5 of, and to repeal and add Section 69950 of, the Government Code, to amend Section 1465.9 of, to amend and repeal Sections 1001.15, 1001.16, 1203.1c, 1203.1m, and 1214.5 of, to amend, repeal, and add Sections 1001.90, 1202.4, 1203.1, 1203.1ab, 1203.4a, 1203.9, 1205, 2085.5, 2085.6, and 2085.7 of, and to repeal Section 1463.07 of, the Penal Code, and to amend and repeal Section 40508.5 of, to amend, repeal, and add Section 40510.5 of, and to add Article 3 (commencing with Section 42240) to Chapter 2 of Division 18 of, the Vehicle Code, relating to public safety, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2021-09-23,"Chaptered by Secretary of State - Chapter 257, Statutes of 2021.",https://legiscan.com/CA/bill/AB177/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB177
1398195,1791,AB178,4,Passed,2022-06-30,"Budget Act of 2022.","An act to amend the Budget Act of 2022 by amending Items 0250-001-0001, 0250-001-3066, 0250-101-0001, 0250-101-0932, 0250-102-0159, 0250-102-0932, 0250-111-0001, 0250-113-0001, 0250-114-0001, 0250-115-0001, 0500-001-0001, 0509-001-0001, 0509-101-0001, 0509-101-3398, 0509-102-0001, 0511-001-0001, 0515-103-0001, 0515-105-0001, 0521-131-0001, 0530-001-0001, 0540-101-0001, 0540-102-0001, 0540-490, 0559-001-0001, 0650-001-0001, 0650-101-0001, 0690-001-0001, 0690-012-0001, 0690-101-0001, 0690-101-0890, 0690-490, 0820-001-0001, 0820-490, 0840-001-0001, 0840-001-9740, 0890-001-0001, 0954-101-0001, 0977-101-0001, 0985-220-0001, 1111-011-0001, 1115-001-3288, 1115-004-0001, 1115-102-0001, 1701-001-0001, 2240-104-0001, 2240-105-0001, 2240-106-0001, 2240-110-0001, 2240-111-0001, 2240-121-0001, 2240-122-0001, 2240-124-0001, 2240-125-0001, 2240-126-0001, 2660-302-0890, 2740-001-0044, 2740-490, 3125-001-0001, 3125-001-0568, 3340-001-0001, 3340-001-6088, 3355-001-0462, 3360-101-0001, 3480-001-0001, 3480-102-0001, 3540-001-0001, 3540-301-0001, 3540-301-0660, 3540-492, 3600-001-0001, 3720-001-0001, 3760-101-3228, 3760-105-0001, 3790-001-0001, 3790-002-0392, 3790-002-6088, 3790-003-0001, 3790-005-0001, 3790-101-0001, 3790-102-0001, 3790-301-0001, 3790-301-0263, 3790-491, 3790-492, 3855-001-8120, 3860-001-0001, 3860-101-0001, 3900-001-0115, 3900-101-0001, 3930-490, 3940-106-0001, 3960-001-0014, 3970-001-0001, 3970-101-3228, 4140-001-0001, 4140-001-3085, 4140-101-0001, 4140-101-3085, 4170-001-0001, 4170-101-0001, 4260-001-0001, 4260-101-0001, 4260-101-0890, 4260-115-0890, 4260-116-3397, 4260-101-3085, 4265-001-0001, 4265-001-3385, 4265-111-0001, 4265-111-3385, 4300-001-0001, 4300-101-0001, 4560-001-3085, 4560-101-3085, 4800-101-3381, 5160-001-0001, 5160-001-3397, 5175-101-0890, 5175-101-8004, 5180-001-0001, 5180-101-0001, 5180-101-0890, 5180-111-0001, 5180-141-0001, 5180-151-0001, 5180-151-0890, 5225-001-0001, 5225-002-0001, 5225-019-0001, 5225-020-0001, 5225-021-3398, 5227-119-0001, 5227-121-0001, 5227-124-0001, 6100-001-0001, 6100-004-0001, 6100-107-0001, 6100-110-0001, 6100-161-0001, 6100-161-0890, 6100-172-0001, 6100-194-0001, 6100-196-0001, 6100-220-0001, 6100-488, 6120-161-0001, 6360-001-0001, 6360-001-0408, 6440-001-0001, 6610-001-0001, 6610-002-0001, 6870-001-0001, 6870-101-0001, 6870-403, 6980-001-0001, 6980-101-0001, 7100-001-0001, 7100-001-0588, 7120-001-0001, 7120-101-0001, 7350-001-0001, 7350-001-3152, 7501-001-0001, 7730-001-0001, 7730-490, 7760-311-0001, 7870-001-0214, 7870-101-0001, 7870-111-0001, 8120-002-0001, 8120-491, 8260-101-0001, 8570-002-0001, 8570-102-0001, 8820-101-0001, 8880-001-9740, and 8940-301-0001 of Section 2.00 of, adding Items 0509-102-3398, 0690-006-0001, 0775-001-3085, 0840-001-3228, 0957-113-0001, 0974-113-0001, 2240-002-0890, 2240-102-0890, 2240-492, 3340-101-0001, 3360-002-0001, 3360-102-0001, 3540-101-0001, 3600-002-3288, 3600-005-0001, 3720-001-3228, 3760-102-0001, 3790-006-0001, 3790-012-0001, 3810-102-0001, 3845-102-0001, 3855-101-0001, 3860-001-3398, 3900-002-3228, 3900-101-3228, 3930-002-3288, 3930-102-3288, 3940-002-3288, 3940-101-0439, 4700-001-3398, 4700-101-3398, 5225-017-0001, 5225-022-0001, 5227-118-0001, 5227-123-0001, 6100-485, 7100-001-3288, 7100-004-0001, 7501-001-3085, 7600-002-3288, 7760-015-0001, 8880-011-0001, and 8880-011-9740 to Section 2.00 of, repealing Items 0511-002-0001, 0957-001-0001, 0957-101-0001, 2240-123-0001, 4260-011-3397, and 8570-101-3398 of Section 2.00 of, amending Sections 11.96, 12.00, 12.32, 19.54, 19.55, 20.00, 35.50, 39.00, and 99.50 of, adding Section 19.56 to, and repealing Sections 6.15 and 35.70 of, that act, relating to the state budget, and making an appropriation therefor, to take effect immediately, budget bill.",0,,2022-06-30,"Chaptered by Secretary of State - Chapter 45, Statutes of 2022.",https://legiscan.com/CA/bill/AB178/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB178
1398196,1791,AB179,4,Passed,2022-09-06,"Budget Act of 2022.","An act to amend the Budget Act of 2022 (Chs. 43 and 45, Stats. 2022) by amending Items 0250-001-0001, 0250-101-0001, 0250-101-0932, 0250-111-0001, 0250-162-8506, 0250-301-0001, 0509-001-0001, 0509-101-0001, 0509-102-3398, 0509-104-0001, 0509-112-0001, 0511-001-0001, 0521-001-0042, 0521-001-0044, 0521-001-0046, 0521-001-0890, 0530-001-0001, 0540-001-0001, 0540-101-0001, 0540-490, 0540-492, 0540-495, 0650-001-0001, 0650-001-0890, 0650-101-0001, 0690-001-0001, 0690-003-0001, 0690-004-0001, 0690-012-0001, 0690-101-0001, 0890-001-0001, 0954-101-0001, 0985-220-0001, 2240-001-0001, 2240-102-0001, 2240-104-0001, 2240-110-0001, 2240-111-0001, 2240-121-0001, 2240-122-0001, 2240-124-0001, 2240-125-0001, 2240-126-0001, 2660-490, 3340-001-0001, 3340-003-0001, 3360-001-0465, 3360-001-0890, 3360-001-3062, 3360-002-0001, 3360-102-0001, 3480-001-3046, 3480-101-0001, 3480-491, 3480-492, 3540-001-0001, 3540-003-0001, 3540-101-0001, 3560-001-0001, 3600-001-0001, 3600-006-0001, 3600-007-0001, 3720-001-0001, 3790-001-0001, 3790-101-0263, 3790-101-3001, 3790-301-0001, 3790-301-3312, 3790-491, 3790-493, 3790-496, 3810-103-0001, 3835-101-0001, 3860-001-0001, 3860-001-3398, 3860-101-0001, 3900-001-0001, 3900-001-3228, 3900-002-3228, 3900-101-0001, 3900-101-3228, 3900-102-3228, 3930-001-0001, 3940-001-0001, 3970-001-0001, 3970-001-0133, 3970-101-0001, 3970-101-0133, 3970-101-3228, 4140-101-0001, 4140-101-3085, 4170-001-0001, 4170-101-0001, 4260-001-0001, 4260-101-0001, 4260-116-0890, 4265-001-0001, 4265-021-3398, 4265-111-0001, 4265-491, 4300-001-0890, 4300-101-0890, 4440-003-0001, 5180-001-0001, 5180-101-0001, 5180-101-0890, 5180-141-0001, 5180-151-0001, 5225-008-0001, 5225-018-0001, 5225-019-0001, 5225-022-0001, 5227-001-0001, 5227-119-0001, 6100-001-0001, 6100-004-0001, 6100-006-0001, 6100-009-0001, 6100-107-0001, 6100-112-0890, 6100-134-0890, 6100-137-0890, 6100-161-0890, 6100-195-0890, 6100-203-0001, 6100-296-0001, 6100-491, 6120-161-0001, 6360-001-0001, 6360-001-0408, 6440-001-0001, 6440-005-0001, 6870-101-0001, 6870-201-0001, 7120-001-0001, 7120-001-0890, 7350-001-0001, 7350-001-0890, 7502-001-9730, 7760-001-0001, 8260-001-0001, 8570-001-0001, 8570-002-0001, 8570-102-0001, 8570-490, 8660-001-0462, 8660-001-0890, 8660-101-0464, 8660-101-0470, 8955-001-0001, and 9210-104-0001 of Section 2.00 of, adding Items 0509-492, 0540-103-0001, 0820-101-0001, 2667-001-0046, 2720-301-0660, 3125-101-0001, 3340-002-0001, 3360-001-3228, 3360-004-0001, 3360-005-0001, 3360-007-0001, 3360-101-3228, 3360-104-0001, 3360-107-0001, 3480-103-0001, 3480-494, 3540-102-0001, 3600-102-0001, 3600-495, 3640-002-0001, 3640-103-0001, 3760-001-0001, 3760-103-0001, 3760-106-0001, 3810-001-0001, 3810-104-0001, 3825-001-0001, 3825-102-0001, 3830-101-0001, 3845-001-0001, 3845-101-0001, 3850-101-0001, 3850-495, 3855-102-0001, 3875-101-0001, 3940-002-0001, 3940-493, 3970-001-3408, 3970-011-0133, 3970-492, 5225-496, 6440-492, 6610-490, 6870-302-6087, 6870-492, 7350-002-0001, 7502-011-0890, 7600-011-0001, 8260-491, 8570-102-3228, and 8660-001-0001 to Section 2.00 of, repealing Item 0775-001-3085 of Section 2.00 of, amending Sections 8.75, 11.96, 15.14, 19.56, 39.00, and 99.50 of, adding Sections 19.58 and 39.10 to, and repealing Section 19.55 of, that act, relating to the state budget, and making an appropriation therefor, to take effect immediately, budget bill.",0,,2022-09-06,"Chaptered by Secretary of State - Chapter 249, Statutes of 2022.",https://legiscan.com/CA/bill/AB179/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB179
1398197,1791,AB180,4,Passed,2022-06-30,"Budget Act of 2021.","An act to amend the Budget Act of 2021 (Chapters 21, 69, and 240 of the Statutes of 2021) by amending Items 0521-031-0001, 0521-131-0001, 2240-101-0001, 2240-111-0001, 2660-002-0001, 2660-102-0001, 2660-302-0001, 3100-001-0267, 3125-002-0001, 3540-101-0001, 3540-301-0001, 3860-001-0001, 3940-106-0001, 5180-151-0001, 5225-001-0917, 6100-001-0001, 6100-001-0890, 6100-194-0001, 6100-197-0890, 6100-485, 6100-488, 6440-001-0001, 7760-001-0001, 7760-101-0001, 7760-301-0001, and 9300-101-0001 of Section 2.00 of, amending and renumbering Item 0690-011-0001 of Section 2.00 of, adding Items 2240-002-0890, 2240-101-3398, 2240-102-0890, 2660-101-0001, 2665-301-6043, 3360-008-0001, 3360-108-0001, 3600-001-3398, 3860-001-3398, 3860-101-3398, 3940-001-3398, 3940-101-3398, 4260-001-3398, 4260-101-3398, 7760-015-0001, 8570-001-3398, and 8570-101-3398 to Section 2.00 of, repealing Items 2660-108-0001 and 2660-308-0001 of Section 2.00 of, amending Sections 19.56, 19.57, and 99.50 of, and adding Sections 19.54 and 39.10 to, that act, relating to the state budget, and making an appropriation therefor, to take effect immediately, budget bill.",0,,2022-06-30,"Chaptered by Secretary of State - Chapter 44, Statutes of 2022.",https://legiscan.com/CA/bill/AB180/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB180
1398198,1791,AB181,4,Passed,2022-06-30,"Education finance: education omnibus budget trailer bill.","An act to amend Sections 313.3, 1630, 2574, 2575.2, 8281.5, 8901, 8902, 14002, 14041, 17375, 35780, 39807.5, 41203.1, 41480, 41490, 41544, 41590, 42238.02, 42238.025, 42238.05, 42238.051, 42280, 42282, 42284, 42287, 44259.1, 44395, 44415.5, 44418, 44690, 45500, 46120, 46392, 47606.5, 47654, 47655, 48205, 48850, 48853.5, 49069.5, 49421.5, 51225.2, 51745, 51745.5, 51746, 51747, 51747.5, 51749.5, 51749.6, 52063, 52064, 52065, 52066, 52069, 52073.2, 56122, 56402, 56836.07, 56836.144, 56836.146, 56836.148, 60900, 60900.5, and 69617 of, to amend and repeal Section 42238.052 of, to add Sections 2575.3, 2575.4, 39800.1, 41850.1, 41204.7, 42162, 42163, 42238.023, 44415.6, 44415.7, 48000.1, 51225.31, 51475, 51744, 52064.3, and 52073.3 to, to add Article 8.5 (commencing with Section 41585) to Chapter 3.2 of Part 24 of Division 3 of Title 2 of, to add Chapter 16.1 (commencing with Section 53020) to Part 28 of Division 4 of Title 2 of, to repeal Sections 41851, 41851.2, 41851.5, 41851.7, 41852, 41853, 41854, 41855, 41856, and 42286 of, to repeal Article 10.5 (commencing with Section 41860) of Chapter 5 of Part 24 of Division 3 of Title 2 of, to repeal Article 4.7 (commencing with Section 42300) of Chapter 7 of Part 24 of Division 3 of Title 2 of, and to repeal and add Section 41851.12 of, the Education Code, to amend Sections 7901, 7906, and 20309 of the Government Code, to amend Section 13265 of the Welfare and Institutions Code, to amend Sections 113 and 119 of Chapter 24 of the Statutes of 2020, to amend Sections 123, 138, and 147 of Chapter 44 of the Statutes of 2021, and to amend Sections 47 and 52 of Chapter 252 of the Statutes of 2021, relating to education finance, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2022-06-30,"Chaptered by Secretary of State - Chapter 52, Statutes of 2022.",https://legiscan.com/CA/bill/AB181/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB181
1398199,1791,AB182,4,Passed,2022-06-30,"COVID-19 emergency response: Learning Recovery Emergency Fund: appropriation.","An act to add Part 19.6 (commencing with Section 32525) to Division 1 of Title 1 of the Education Code, relating to education finance, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2022-06-30,"Chaptered by Secretary of State - Chapter 53, Statutes of 2022.",https://legiscan.com/CA/bill/AB182/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB182
1398200,1791,AB183,4,Passed,2022-06-30,"Higher education trailer bill.","An act to amend Sections 17200, 17201, 17202, 17203, 17204, 69432, 69438.3, 69438.5, 69465, 69470, 69969, 69996.2, 69996.3, 69996.9, 70023, 76396.1, 76396.2, 76396.3, 79220, 79221, 79223, 79228, 84750.4, 88651, 88931, 89046, and 89753 of, to amend and repeal Sections 66021.2 and 69506 of, to amend, repeal, and add Section 69435.5 of, to add Sections 69438.9, 78213.2, and 89348 to, to add Article 10 (commencing with Section 79510) and Article 11 (commencing with Section 79520) to Chapter 9 of Part 48 of, and Article 11 (commencing with Section 88280) to Chapter 4 of Part 51 of, Division 7 of, Article 8 (commencing with Section 89270) and Article 11 (commencing with Section 89297) to Chapter 2 of Part 55 of Division 8 of, Article 6.7 (commencing with Section 92663) to Chapter 6 of Part 57 of Division 9 of, and Chapter 1.5 (commencing with Section 69405) to Part 42 of Division 5 of, Title 3 of, to add and repeal Section 17203.5 of, to add and repeal Article 7 (commencing with Section 78080) of Chapter 1 of Part 48 of Division 7 of, and Article 11 (commencing with Section 69475) of Chapter 1.7 of Part 42 of Division 5 of, Title 3 of, and to repeal Section 79229 of, the Education Code, to amend Section 20662 of the Public Contract Code, to amend the Budget Act of 2020 by amending Item 6870-101-0001 of Section 2.00 of that act, and to amend the Budget Act of 2021 by amending Item 6870-101-0001 of Section 2.00 of that act, relating to postsecondary education, and making an appropriation therefor, to take effect immediately, bill related to the budget.",0,,2022-06-30,"Chaptered by Secretary of State - Chapter 54, Statutes of 2022.",https://legiscan.com/CA/bill/AB183/2021,https://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB183
